,Time,Price
124,124,547.4855631913339
125,125,546.5893191913337
126,126,588.5830076913338
127,127,630.5766961913341
128,128,758.6330241913338
129,129,773.0958491913341
130,130,797.2782931913339
131,131,762.0506731913338
132,132,759.1182671913339
133,133,660.4461791913342
134,134,686.4923241913339
135,135,733.0379931913341
136,136,744.0023546913341
137,137,754.9667161913341
138,138,762.4885764531888
139,139,812.5053888222612
140,140,862.5222011913338
141,141,821.0054441913339
142,142,861.9306481913341
143,143,827.6838481913338
144,144,816.8221951913338
145,145,844.2008611913337
146,146,837.393321191334
147,147,797.6442491913341
148,148,821.9873331913341
149,149,846.3304171913338
150,150,840.6303411913341
151,151,850.7052571913339
152,152,860.7801731913338
153,153,865.5183281913338
154,154,859.6927461913338
155,155,853.8671641913338
156,156,877.6552631913338
157,157,839.1698421913337
158,158,778.1287611913341
159,159,782.1396201913341
160,160,710.0063601913339
161,161,684.1348411913342
162,162,618.5842051913338
163,163,643.6885696913339
164,164,668.7929341913341
165,165,592.061988191334
166,166,589.327624191334
167,167,586.5932601913341
168,168,642.8792681913337
169,169,642.7250291913338
170,170,636.1914311913338
171,171,618.5555901913337
172,172,600.9197491913337
173,173,586.616125191334
174,174,613.2240771913339
175,175,488.9358771913339
176,176,482.0010086913338
177,177,475.0661401913338
178,178,480.9355776913338
179,179,486.8050151913338
180,180,458.45791019133407
181,181,525.2759771913338
182,182,497.882736191334
183,183,486.5851391913338
184,184,521.506426191334
185,185,443.73668069133385
186,186,365.96693519133385
187,187,379.58623019133387
188,188,393.2055251913338
189,189,549.2005286466897
190,190,502.02630519133385
191,191,494.0090911913338
192,192,485.99187719133386
193,193,517.287413691334
194,194,548.582950191334
195,195,468.33959369133385
196,196,474.57104494133387
197,197,524.0399000663339
198,198,595.1274571288337
199,199,677.024365160084
200,200,681.0150556757088
201,201,614.5533379335212
202,202,548.0916201913337
203,203,509.4121395246671
204,204,470.7326588580003
205,205,432.0531781913336
206,206,403.8790721913337
207,207,420.37467419133367
208,208,410.9326561913337
209,209,401.49063819133374
210,210,344.9324961913338
211,211,463.0539011649298
212,212,493.979315401728
213,213,394.03885215832895
214,214,228.6654501748314
215,215,63.29204819133378
216,216,99.4008953913338
217,217,135.50974259133386
218,218,171.6185897913339
219,219,207.727436991334
220,220,243.836284191334
221,221,127.74573119133396
222,222,78.24205519133369
223,223,104.34213119133386
224,224,80.6304801913338
225,225,71.96116319133392
226,226,196.57555119133383
227,227,180.993835191334
228,228,165.41211919133406
229,229,125.13905319133389
230,230,40.87283519133389
231,231,-43.3933828086661
232,232,-74.56319380866631
233,233,-115.39214380866596
234,234,-45.17533680866615
235,235,-6.030932808666023
236,236,-62.09955380866617
237,237,-118.16817480866632
238,238,-83.29470080866629
239,239,-48.42122680866628
240,240,-72.14754480866628
241,241,-150.8367293086663
242,242,-229.5259138086663
243,243,-230.50031580866607
244,244,-296.32204480866613
245,245,-287.42157930866614
246,246,-241.1600165586661
247,247,-194.8984538086661
248,248,-181.939483808666
249,249,-247.37508380866623
250,250,-274.24375930866614
251,251,-301.112434808666
252,252,-335.433778808666
253,253,-569.3899248086658
254,254,-540.8791778086661
255,255,-569.118243308666
256,256,-439.910619558666
257,257,-461.1600131836661
258,258,-258.0041814961661
259,259,-122.35307140241616
260,260,-20.45432210554113
261,261,138.1083360428965
262,262,170.84389161711528
263,263,355.9361894042247
264,264,485.2688097977792
265,265,614.6014301913337
266,266,623.6207771913339
267,267,632.640124191334
268,268,620.646663191334
269,269,662.074558941334
270,270,730.213133066334
271,271,798.3517071913337
272,272,845.9099521913341
273,273,978.512677691334
274,274,1111.1154031913345
275,275,1154.5089051913342
276,276,1138.918176691334
277,277,1123.3274481913336
278,278,1133.4225851913338
279,279,1148.7120491913342
280,280,1137.877000191334
281,281,1108.3973681913335
282,282,1108.3491198580004
283,283,1108.3008715246674
284,284,1108.252623191334
285,285,1119.3470011913337
286,286,1057.569007191334
287,287,995.791013191334
288,288,950.6978441913336
289,289,1035.5893191913342
290,290,1038.0800131913345
291,291,1060.677803191334
292,292,1025.4464441913335
293,293,1076.2368861913335
294,294,1127.0273281913337
295,295,1125.6649701913343
296,296,1144.5182746913342
297,297,1163.371579191334
298,298,1177.2399741913334
299,299,1140.6143951913334
300,300,1103.9888161913336
301,301,1088.7403511913342
302,302,1059.0112651913337
303,303,1077.2646551913335
304,304,1073.7975661913338
305,305,1060.656431191334
306,306,1063.8428586913335
307,307,1067.0292861913335
308,308,1076.472140191334
309,309,1085.9149941913342
310,310,1075.182429191334
311,311,1087.3171361913342
312,312,1098.473015191334
313,313,1109.628894191334
314,314,1100.5853548580003
315,315,1091.5418155246673
316,316,1082.4982761913338
317,317,1069.1698021913342
318,318,989.0443269025436
319,319,999.5891165469388
320,320,1010.133906191334
321,321,1027.124711191334
322,322,995.097264191334
323,323,992.230096191334
324,324,989.362928191334
325,325,999.846598191334
326,326,952.615659191334
327,327,950.2870361913338
328,328,922.288905191334
329,329,934.5879061913338
330,330,976.650413191334
331,331,1000.5103801913338
332,332,975.9746061913338
333,333,932.1241296913338
334,334,888.2736531913338
335,335,875.8952391913341
336,336,894.8998621913338
337,337,911.5074921913338
338,338,909.2246556913336
339,339,906.9418191913336
340,340,887.9026021913338
341,341,888.8597321913339
342,342,903.6180251913338
343,343,902.7557781913338
344,344,912.9296651913336
345,345,901.3456796913335
346,346,889.7616941913337
347,347,914.786689191334
348,348,909.2818401913336
349,349,889.2355131913341
350,350,822.4363721913338
351,351,848.272015191334
352,352,858.7743351913341
353,353,845.9989911913341
354,354,813.1333171913337
355,355,843.9553268266893
356,356,818.7986400090117
357,357,793.6419531913339
358,358,791.8372251913338
359,359,755.4102451913341
360,360,771.221630191334
361,361,729.5013831913337
362,362,705.1105526913341
363,363,680.7197221913339
364,364,696.8036641913341
365,365,630.8530351913341
366,366,616.1833391913337
367,367,599.1272921913338
368,368,634.049744691334
369,369,668.9721971913342
370,370,633.2956761913338
371,371,642.0997951913339
372,372,650.903914191334
373,373,725.3153001913338
374,374,718.1172191913338
375,375,755.6171401913339
376,376,793.1170611913341
377,377,750.6976261913338
378,378,811.9855951913338
379,379,815.9964461913338
380,380,820.0072971913338
381,381,830.0
382,382,830.0
383,383,830.0
384,384,830.0
385,385,853.7850361913338
386,386,855.3918911913338
387,387,774.0657781913337
388,388,727.447584191334
389,389,680.071606191334
390,390,693.9329031913339
391,391,629.3466181913342
392,392,598.3437521913338
393,393,598.6998781913338
394,394,599.0560041913337
395,395,599.4121301913337
396,396,603.5001641913339
397,397,607.588198191334
398,398,644.8666466913338
399,399,682.1450951913339
400,400,691.7084611913338
401,401,690.4652711913337
402,402,689.2220811913339
403,403,630.5677196913339
404,404,571.9133581913338
405,405,586.5122941913338
406,406,693.5096401913338
407,407,652.9999331913342
408,408,699.6421171913339
409,409,747.0843221913337
410,410,800.0
411,411,900.0
412,412,800.0
413,413,750.8791691913341
414,414,793.9070691913341
415,415,836.9349691913341
416,416,879.9628691913341
417,417,838.7724911913338
418,418,829.3584951913338
419,419,853.5733582488831
420,420,828.6976287201087
421,421,803.8218991913341
422,422,795.0416876913339
423,423,786.2614761913338
424,424,805.4675171913341
425,425,813.3844656913341
426,426,821.3014141913341
427,427,820.867068191334
428,428,841.1917801913338
429,429,811.1756541913338
430,430,828.8844531913338
431,431,822.7762351913341
432,432,819.7891791913339
433,433,833.1294401913341
434,434,846.469701191334
435,435,817.679623191334
436,436,838.3011031238832
437,437,810.6091941576088
438,438,782.917285191334
439,439,769.2758671913341
440,440,755.634449191334
441,441,741.9930311913341
442,442,790.5658251913337
443,443,797.9613571913337
444,444,805.3568891913337
445,445,792.0597841913341
446,446,748.6253281913341
447,447,723.143333191334
448,448,756.2092841913341
449,449,735.4624536913341
450,450,714.7156231913341
451,451,725.7832881913341
452,452,702.9927931913339
453,453,676.0217601913341
454,454,684.1100621913338
455,455,638.3691956913337
456,456,592.6283291913338
457,457,614.5609807913338
458,458,636.4936323913338
459,459,658.4262839913338
460,460,680.3589355913338
461,461,702.2915871913337
462,462,724.0580371913338
463,463,745.8244871913339
464,464,761.7388204413339
465,465,777.6531536913341
466,466,793.5674869413341
467,467,809.4818201913341
468,468,787.194473191334
469,469,774.2390931913337
470,470,811.4362626913339
471,471,848.6334321913341
472,472,841.3366841913339
473,473,853.5591961913337
474,474,885.9065151913338
475,475,918.253834191334
476,476,950.601153191334
477,477,872.6361081913337
478,478,883.2730766913339
479,479,893.9100451913341
480,480,894.6615711913339
481,481,895.4130971913338
482,482,855.1418651913341
483,483,886.2590251913339
484,484,878.7058411913341
485,485,816.4540711913338
486,486,835.2927748580006
487,487,854.1314785246672
488,488,872.9701821913341
489,489,875.476856191334
490,490,877.9835301913341
491,491,863.9125941913339
492,492,839.7345191913339
493,493,815.5564441913339
494,494,863.5751651913338
495,495,872.4056951913341
496,496,834.9673341913341
497,497,818.6047191913341
498,498,799.7534171913339
499,499,806.5620751913341
500,500,765.9882151913339
501,501,754.4694911913339
502,502,722.478384191334
503,503,737.2267961913341
504,504,709.5872166913339
505,505,681.9476371913338
506,506,822.3373321913341
507,507,813.108580691334
508,508,803.8798291913341
509,509,799.4477075246674
510,510,795.0155858580008
511,511,790.5834641913341
512,512,806.105184191334
513,513,791.0801271913338
514,514,641.3982464652419
515,515,683.6747573282877
516,516,725.9512681913337
517,517,758.7358331913338
518,518,836.9296691913338
519,519,854.7073381913337
520,520,890.0061761913339
521,521,911.4165915966892
522,522,885.6047213940112
523,523,859.7928511913337
524,524,887.9319831913341
525,525,891.0535911913339
526,526,854.9823661913338
527,527,870.1754801913339
528,528,854.7499641913339
529,529,839.3244481913339
530,530,779.3258371913339
531,531,773.9528391913341
532,532,762.2399091913339
533,533,714.4036701913337
534,534,773.7336527439322
535,535,742.8736054676331
536,536,712.0135581913338
537,537,711.4111791913338
538,538,710.8088001913337
539,539,682.1736759413337
540,540,653.5385516913339
541,541,624.9034274413339
542,542,596.2683031913339
543,543,610.4414226913339
544,544,624.6145421913337
545,545,578.7691261913337
546,546,593.7590165246671
547,547,608.7489068580006
548,548,623.738797191334
549,549,592.8525321913338
550,550,561.9662671913338
551,551,531.0800021913337
552,552,533.7730511913338
553,553,536.4661001913341
554,554,531.6139001913339
555,555,515.1474761913341
556,556,484.6916111913337
557,557,371.3950267913516
558,558,258.0984423913696
559,559,222.80396664136947
560,560,256.8312339163516
561,561,290.8585011913337
562,562,264.42548119133374
563,563,254.3449431913338
564,564,244.26440519133388
565,565,207.8621366094387
566,566,221.3311129003863
567,567,259.86039079586016
568,568,310.9198194935971
569,569,361.9792481913341
570,570,364.38458519133377
571,571,432.17775069133376
572,572,499.97091619133374
573,573,509.2089106913338
574,574,518.4469051913338
575,575,525.8046811913341
576,576,556.9999658580008
577,577,588.1952505246674
578,578,619.390535191334
579,579,788.8974401913338
580,580,759.6095231913339
581,581,730.3216061913341
582,582,742.7394501913341
583,583,649.4717641913338
584,584,682.0359211913337
585,585,680.4149389466892
586,586,638.0981011913342
587,587,590.2078301913339
588,588,635.8646621913339
589,589,681.5214941913338
590,590,727.1783261913338
591,591,673.454910191334
592,592,704.0154531913341
593,593,747.1225081913341
594,594,790.2295631913339
595,595,861.5974491913339
596,596,871.4139851913337
597,597,806.6444211913341
598,598,797.4347358580006
599,599,788.2250505246672
600,600,779.0153651913338
601,601,695.5916041913338
602,602,683.7230931913341
603,603,610.827754191334
604,604,627.018533191334
605,605,668.2123821913337
606,606,700.7583696913339
607,607,733.304357191334
608,608,765.3989881913341
609,609,771.7125201913341
610,610,818.213307191334
611,611,948.7918831266892
612,612,907.892872191334
613,613,799.182045191334
614,614,789.5954646913341
615,615,780.0088841913339
616,616,875.0515151913339
617,617,970.094146191334
618,618,989.105407191334
619,619,995.5597241913338
620,620,1032.3387631913338
621,621,1092.937791191334
622,622,1055.030679191334
623,623,1075.4413730246672
624,624,1095.8520668580004
625,625,1116.2627606913338
626,626,1136.673454524667
627,627,1157.0841483580002
628,628,1177.4948421913334
629,629,1195.967859191334
630,630,1214.4408761913342
631,631,1171.5692781913335
632,632,1191.5441851913342
633,633,1173.0963181913337
634,634,1218.2569101913334
635,635,1199.8670481913334
636,636,1204.9418996913334
637,637,1210.0167511913337
638,638,1203.5252356913338
639,639,1197.0337201913342
640,640,1200.2345341913338
641,641,1232.9835881913334
642,642,1247.228729191334
643,643,1245.956955191334
644,644,1244.6851811913346
645,645,1250.639259191334
646,646,1234.9131001913345
647,647,1234.8738131913335
648,648,1228.0770881913334
649,649,1206.6549681913343
650,650,1220.3020311913338
651,651,1209.1256701913342
652,652,1161.0292201913342
653,653,1144.949096691334
654,654,1128.868973191334
655,655,1091.3759961913345
656,656,1097.1533971913343
657,657,1102.930798191334
658,658,1122.2811616913343
659,659,1141.6315251913345
660,660,1131.6770661913338
661,661,1135.200018191334
662,662,1125.2860511913336
663,663,1112.8204661913337
664,664,1100.354881191334
665,665,1087.889296191334
666,666,1091.720986191334
667,667,1082.4449516913337
668,668,1073.1689171913335
669,669,1152.7465281913342
670,670,1127.5048141913337
671,671,1115.0590561913336
672,672,1160.337876191334
673,673,1156.346669191334
674,674,1167.5356571913342
675,675,1144.0701981913342
676,676,1132.6253571913337
677,677,1110.9544541913342
678,678,1132.166855191334
679,679,1140.1138721913337
680,680,1151.9819711913335
681,681,1163.8500701913342
682,682,1175.7181691913345
683,683,1149.5019261913335
684,684,1113.286726191334
685,685,1093.887789991334
686,686,1074.488853791334
687,687,1055.0899175913337
688,688,1035.6909813913337
689,689,1016.2920451913336
690,690,1037.4855256913338
691,691,1058.679006191334
692,692,1128.4325941913337
693,693,1136.817154191334
694,694,1181.6390411913342
695,695,1163.5892401913338
696,696,1145.5394391913337
697,697,1135.9272976913342
698,698,1126.3151561913342
699,699,1123.301117191334
700,700,1120.287078191334
701,701,1101.3477241913338
702,702,1095.9090471913337
703,703,1084.190145191334
704,704,1116.2399456940118
705,705,1148.2897461966895
706,706,1118.3605932266894
707,707,1058.820954709012
708,708,999.281316191334
709,709,1035.0168721913335
710,710,974.526444191334
711,711,982.675683191334
712,712,985.890793191334
713,713,982.182600691334
714,714,978.474408191334
715,715,1008.805930191334
716,716,993.705699691334
717,717,978.605469191334
718,718,956.4299821913336
719,719,936.5187776913338
720,720,916.6075731913338
721,721,932.6344051913338
722,722,924.980474191334
723,723,905.944353191334
724,724,881.9348771913337
725,725,863.4326661913337
726,726,830.268908191334
727,727,782.936330191334
728,728,803.703762191334
729,729,792.3382011913341
730,730,771.3198161913338
731,731,791.2151731913341
732,732,811.1105301913341
733,733,792.6506921913337
734,734,803.9641498580005
735,735,815.2776075246674
736,736,826.5910651913341
737,737,850.684847191334
738,738,874.9005431913338
739,739,849.3909416913341
740,740,823.8813401913341
741,741,790.2698831913341
742,742,809.6984911913338
743,743,783.5501561913338
744,744,775.170427191334
745,745,832.3097995564326
746,746,803.1114783738832
747,747,773.9131571913341
748,748,735.674303191334
749,749,697.4354491913341
750,750,698.312186191334
751,751,699.1889231913341
752,752,700.0656601913338
753,753,700.9423971913337
754,754,696.6142041913338
755,755,692.2860111913337
756,756,778.3007201913338
757,757,864.3154291913338
758,758,842.2030951913339
759,759,861.6412281913341
760,760,881.0793611913341
761,761,857.6434261913341
762,762,876.7624171913341
763,763,897.5705951913341
764,764,918.378773191334
765,765,882.2294441913339
766,766,846.0801151913338
767,767,852.4617721913338
768,768,821.8211781913337
769,769,781.6697561913338
770,770,749.6679251913338
771,771,685.5890581913342
772,772,698.1597361913341
773,773,688.8586318067187
774,774,679.5575274221034
775,775,670.2564230374879
776,776,660.9553186528725
777,777,651.6542142682572
778,778,642.3531098836418
779,779,633.0520054990263
780,780,623.7509011144109
781,781,614.4497967297956
782,782,605.1486923451802
783,783,595.8475879605649
784,784,586.5464835759494
785,785,577.245379191334
786,786,687.0339361913339
787,787,685.0435931913338
788,788,734.8783401913341
789,789,784.7130871913341
790,790,865.7151671913339
791,791,869.3818936913341
792,792,873.0486201913341
793,793,911.0527861913338
794,794,943.5125487176332
795,795,929.1500994544832
796,796,914.7876501913338
797,797,952.4799377540116
798,798,990.1722253166896
799,799,924.0456832540116
800,800,857.9191411913339
801,801,853.2478431913339
802,802,848.5765451913339
803,803,895.8010381913341
804,804,882.9162611913339
805,805,815.8484691913341
806,806,818.3426321913339
807,807,820.8367951913337
808,808,813.1889331913337
809,809,805.5410711913338
810,810,797.8932091913339
811,811,791.518556191334
812,812,755.4825061913339
813,813,788.8210911913337
814,814,776.4223381913339
815,815,777.141791191334
816,816,773.9084561913338
817,817,784.3005011913338
818,818,766.8269491913338
819,819,758.560160191334
820,820,788.8177811913338
821,821,742.8410831913337
822,822,781.1312363689324
823,823,774.5549183689324
824,824,745.545364780133
825,825,716.5358111913338
826,826,721.2189551913341
827,827,718.0974241913341
828,828,689.3040091913341
829,829,718.544089191334
830,830,747.7841691913341
831,831,759.2356631913341
832,832,758.747981191334
833,833,758.2602991913341
834,834,757.7726171913341
835,835,700.3039431913339
836,836,714.8538211913337
837,837,708.8847501913338
838,838,714.1744271913341
839,839,675.6671031913338
840,840,649.3880591913338
841,841,675.6281708966894
842,842,635.7118720440118
843,843,595.7955731913338
844,844,605.266114191334
845,845,605.7794771913342
846,846,605.1437001913341
847,847,621.8320491913341
848,848,615.262812191334
849,849,662.1627041913339
850,850,654.5783231913338
851,851,658.6466131913338
852,852,649.2807801913342
853,853,646.9455896913338
854,854,644.6103991913337
855,855,652.7620556913339
856,856,660.9137121913342
857,857,651.0182561913339
858,858,668.271683191334
859,859,660.996017191334
860,860,690.2090051913337
861,861,672.308654191334
862,862,680.012847191334
863,863,661.0114871913338
864,864,673.8913501913338
865,865,673.833099191334
866,866,679.135188691334
867,867,684.4372781913338
868,868,687.1236631913339
869,869,676.0785291913338
870,870,692.6193231913339
871,871,689.5722896913339
872,872,686.5252561913338
873,873,696.9684271913337
874,874,690.7686001913339
875,875,644.5165521913342
876,876,639.358820191334
877,877,629.4833261913342
878,878,560.0223231913337
879,879,547.8316761913338
880,880,544.9053941913338
881,881,528.5110831913338
882,882,540.2738474940119
883,883,552.0366117966896
884,884,528.3216599282379
885,885,504.6067080597858
886,886,480.891756191334
887,887,485.5419511913337
888,888,470.5475741913337
889,889,455.5531971913337
890,890,417.2839371913337
891,891,420.7226306913337
892,892,424.1613241913337
893,893,417.8465371913338
894,894,396.1926286913338
895,895,396.1926286913338
896,896,396.1926286913338
897,897,396.1926286913338
898,898,374.538720191334
899,899,364.1577106913339
900,900,353.77670119133376
901,901,343.49599919133374
902,902,347.9651761913337
903,903,311.60002119133367
904,904,313.80674219133374
905,905,316.6575971913339
906,906,377.7805291913336
907,907,377.0431981913338
908,908,404.5592731913338
909,909,354.66156619133375
910,910,350.46736219133385
911,911,411.1192101913338
912,912,432.5146541913339
913,913,453.9100981913339
914,914,449.3239091913337
915,915,431.69758219133377
916,916,450.77121119133375
917,917,489.1089671913337
918,918,481.1926371913336
919,919,491.42040319133406
920,920,502.266208191334
921,921,523.7772521913339
922,922,543.926121191334
923,923,525.8486781913339
924,924,507.7712351913337
925,925,515.1422726913338
926,926,522.5133101913339
927,927,487.33144119133385
928,928,488.826302191334
929,929,490.3211631913341
930,930,482.4759141913336
931,931,479.14595819133416
932,932,451.14577019133407
933,933,454.60176619133387
934,934,458.0577621913338
935,935,420.72794819133367
936,936,452.8713406913338
937,937,485.014733191334
938,938,456.8728961913338
939,939,458.9620141913337
940,940,481.502203191334
941,941,427.4558281913336
942,942,460.05634319133367
943,943,455.4297001913337
944,944,429.98041719133374
945,945,416.850023191334
946,946,426.078555191334
947,947,463.6393511913338
948,948,435.42383119133416
949,949,448.8996346913341
950,950,462.375438191334
951,951,483.28206119133387
952,952,466.4474261913337
953,953,461.97521369133386
954,954,457.503001191334
955,955,410.436275191334
956,956,406.02478919133415
957,957,419.057347191334
958,958,432.08990519133386
959,959,408.9101841913338
960,960,344.66229319133384
961,961,367.9892148866895
962,962,374.574877191334
963,963,377.4169581913338
964,964,375.2324411913336
965,965,371.4374871913337
966,966,355.84738169133385
967,967,340.2572761913338
968,968,324.66717069133387
969,969,309.077065191334
970,970,405.4883991913338
971,971,403.5995231913338
972,972,375.8815401913338
973,973,394.336284191334
974,974,417.682683191334
975,975,407.8036891913338
976,976,397.9246951913337
977,977,402.7227811913337
978,978,407.5208671913337
979,979,412.3189531913337
980,980,417.1170391913337
981,981,418.4421296913337
982,982,419.7672201913337
983,983,461.2678181913338
984,984,466.9935301913337
985,985,446.2313511913338
986,986,413.58851219133385
987,987,396.44995919133385
988,988,379.3114061913338
989,989,351.65618769133386
990,990,324.0009691913337
991,991,303.3100651913339
992,992,282.61916119133406
993,993,317.3017011913338
994,994,321.7454505246672
995,995,326.18919985800045
996,996,330.6329491913338
997,997,330.2920761913337
998,998,299.76518819133383
999,999,339.60991419133364
1000,1000,343.319958191334
1001,1001,370.4822436840119
1002,1002,397.6445291766896
1003,1003,367.4911826840116
1004,1004,337.3378361913337
1005,1005,312.63524119133393
1006,1006,305.977171191334
1007,1007,299.27046185800066
1008,1008,292.56375252466734
1009,1009,285.857043191334
1010,1010,379.177365191334
1011,1011,397.6366911913337
1012,1012,383.98045919133386
1013,1013,376.0307991913336
1014,1014,325.20429819133363
1015,1015,344.85287719133385
1016,1016,341.3360131913338
1017,1017,337.8191491913338
1018,1018,334.30228519133374
1019,1019,356.26249519133387
1020,1020,379.54870019133386
1021,1021,404.1062241913336
1022,1022,407.937684191334
1023,1023,396.773369191334
1024,1024,385.609054191334
1025,1025,395.3524521913338
1026,1026,405.0958501913337
1027,1027,405.33906419133376
1028,1028,428.2836511913337
1029,1029,444.41010019133415
1030,1030,418.35966919133386
1031,1031,416.549270191334
1032,1032,429.1585131913338
1033,1033,414.4598541913339
1034,1034,399.761195191334
1035,1035,390.9765121913337
1036,1036,365.3355351913337
1037,1037,316.15410019133367
1038,1038,325.9993931913337
1039,1039,335.8446861913339
1040,1040,324.3777386913339
1041,1041,312.91079119133383
1042,1042,322.3444611913337
1043,1043,311.2907396913338
1044,1044,300.2370181913338
1045,1045,329.1437866913338
1046,1046,358.05055519133384
1047,1047,375.0538821913337
1048,1048,342.18247219133394
1049,1049,289.06106619133374
1050,1050,299.0335341913337
1051,1051,307.36867869133374
1052,1052,315.7038231913338
1053,1053,300.21511519133395
1054,1054,349.23290319133406
1055,1055,321.9427761913338
1056,1056,352.34547319133384
1057,1057,332.7017726913338
1058,1058,313.0580721913338
1059,1059,331.00735269133384
1060,1060,348.95663319133376
1061,1061,388.7652641913336
1062,1062,332.94116319133394
1063,1063,312.1595781913337
1064,1064,327.1882371913338
1065,1065,345.24403269133376
1066,1066,363.2998281913337
1067,1067,347.898009191334
1068,1068,352.47435819133386
1069,1069,357.05070719133386
1070,1070,355.8033960246672
1071,1071,354.5560848580005
1072,1072,353.3087736913338
1073,1073,352.0614625246671
1074,1074,350.81415135800046
1075,1075,349.56684019133377
1076,1076,348.3195290246671
1077,1077,347.0722178580004
1078,1078,345.8249066913337
1079,1079,344.577595524667
1080,1080,304.33174685800043
1081,1081,264.0858981913338
1082,1082,205.60040719133391
1083,1083,204.482880191334
1084,1084,238.0762509366893
1085,1085,240.31015719133387
1086,1086,237.33519099133383
1087,1087,234.36022479133385
1088,1088,231.38525859133384
1089,1089,228.41029239133383
1090,1090,225.4353261913338
1091,1091,209.05196019133373
1092,1092,192.3486731913337
1093,1093,175.6453861913337
1094,1094,171.16621319133372
1095,1095,166.68704019133378
1096,1096,126.4212791913337
1097,1097,-65.451727386247
1098,1098,-77.93356159745669
1099,1099,24.95846729886024
1100,1100,139.38788250592984
1101,1101,253.81729771299945
1102,1102,278.247658212999
1103,1103,238.99717246299912
1104,1104,199.7466867129993
1105,1105,149.625076212999
1106,1106,163.69718671299947
1107,1107,131.75688796299934
1108,1108,99.8165892129992
1109,1109,57.48741721299948
1110,1110,53.7750049629993
1111,1111,50.06259271299914
1112,1112,43.756676712999344
1113,1113,33.11493121299927
1114,1114,53.029705212999104
1115,1115,79.73397421299919
1116,1116,71.26687021299891
1117,1117,58.80829321299946
1118,1118,16.026554712998944
1119,1119,14.544856212998951
1120,1120,-71.72224978700083
1121,1121,-63.28767103700071
1122,1122,-54.85309228700058
1123,1123,-42.80913778700054
1124,1124,-30.76518328700049
1125,1125,61.74081473993501
1126,1126,19.265414976467238
1127,1127,-23.209984787000536
1128,1128,-89.99383228700087
1129,1129,-55.38001678700054
1130,1130,-35.09106628700047
1131,1131,-86.10638278700085
1132,1132,-118.96891378700109
1133,1133,-53.528599787001006
1134,1134,11.911714212999046
1135,1135,-3.732264287000731
1136,1136,25.14931921299953
1137,1137,16.783793712999426
1138,1138,74.31233071299889
